label,img_distance,anomaly_score,z_distance
0,0.6313828229904175,0.9207898378372192,0.06909707933664322
0,0.703882098197937,1.0182451009750366,0.5488407611846924
0,0.885450005531311,1.5871273279190063,0.49105411767959595
0,0.5658976435661316,0.7945947647094727,0.09271076321601868
0,0.8525197505950928,1.38063383102417,0.8533609509468079
0,0.773807942867279,1.2639472484588623,0.4731554687023163
0,0.47022032737731934,0.6549261808395386,0.10720440000295639
0,0.515325665473938,0.6970508098602295,0.18307936191558838
0,0.8452612161636353,1.5442569255828857,0.6712697744369507
0,0.5626194477081299,0.7751344442367554,0.660510778427124
0,0.5522953867912292,0.6989924311637878,0.14931558072566986
0,0.7611229419708252,1.3497271537780762,0.8213239312171936
0,0.6112865805625916,0.9091832637786865,0.7529817223548889
0,0.7431457042694092,1.1933358907699585,0.33973199129104614
0,0.6270970106124878,1.026080846786499,0.4778065085411072
0,0.9229865670204163,1.5589094161987305,0.6915222406387329
0,0.7417424321174622,1.1140567064285278,0.7969383001327515
0,0.5309550762176514,0.7677171230316162,0.26318591833114624
0,0.7910533547401428,1.169539213180542,0.4067205488681793
0,0.46100181341171265,0.6325133442878723,0.060176607221364975
0,0.6693854928016663,0.916613757610321,0.7600110769271851
0,0.6615470051765442,0.9379453659057617,0.6970803737640381
0,0.754309892654419,1.1339524984359741,0.5065854787826538
0,0.6078556776046753,0.8865789175033569,0.12260208278894424
0,0.8166676163673401,1.2967357635498047,0.6469613909721375
0,0.5766800045967102,0.7997733950614929,0.0652831494808197
0,0.3834647834300995,0.4433911144733429,0.08596114814281464
0,0.9493616819381714,1.9766534566879272,0.7934482097625732
0,0.5598814487457275,0.8198696374893188,0.3154478967189789
0,0.6518054604530334,1.0094025135040283,0.4055207073688507
0,0.3971589207649231,0.4879847764968872,0.09854412823915482
0,0.7330953478813171,1.0990636348724365,0.20795132219791412
0,0.7803568840026855,1.3403143882751465,0.8083854913711548
0,0.5449587106704712,0.8043258786201477,0.4792439341545105
0,0.6636131405830383,0.983995258808136,0.17525352537631989
0,0.6278657913208008,0.8944970369338989,0.1022409126162529
0,0.6923172473907471,1.004837155342102,0.47019699215888977
0,0.5144684910774231,0.7199690341949463,0.09521008282899857
0,0.5003120303153992,0.6085682511329651,0.6666885614395142
0,0.6935780048370361,1.0297505855560303,0.30000028014183044
0,0.6895097494125366,1.0032333135604858,0.47122249007225037
0,0.5036278367042542,0.6782896518707275,0.11250601708889008
0,0.6133009195327759,0.9420158863067627,0.18586689233779907
0,0.6804910898208618,1.0709195137023926,0.12119917571544647
0,0.6568012833595276,0.9942317008972168,0.4231356680393219
0,0.6925060749053955,1.075974941253662,0.2846013903617859
0,0.6399456858634949,0.9970860481262207,0.24372468888759613
0,0.4763137400150299,0.6021832227706909,0.06173865869641304
0,0.5814433097839355,0.8396588563919067,0.09997311234474182
0,0.6604276299476624,0.940535306930542,0.5266337394714355
0,0.517937421798706,0.6477760672569275,0.2590888440608978
0,0.37912455201148987,0.41025206446647644,0.33344364166259766
0,0.855686604976654,1.4315910339355469,0.6823888421058655
0,0.5054692029953003,0.6480897068977356,0.12378913909196854
0,0.5182667970657349,0.7264115810394287,0.21773017942905426
0,0.5907504558563232,0.7742360830307007,0.36469876766204834
0,0.48124197125434875,0.5791780352592468,0.24368542432785034
0,0.5673786401748657,0.817730188369751,0.35285142064094543
0,0.6690583229064941,0.9894134402275085,0.5118817687034607
0,0.6492774486541748,0.9639449715614319,0.3299308121204376
0,0.8088404536247253,1.2692582607269287,0.253073513507843
0,0.6981863975524902,1.0344464778900146,0.3460792601108551
0,0.6918880939483643,1.0777406692504883,0.13021968305110931
0,0.6007357239723206,0.8518621325492859,0.24750983715057373
0,0.808128833770752,1.3102620840072632,0.39207038283348083
0,0.42844364047050476,0.4943069815635681,0.19475513696670532
0,0.8144170045852661,1.2703871726989746,0.7326798439025879
0,0.6630847454071045,0.9695096015930176,0.47486019134521484
0,0.6164746284484863,0.8387317657470703,0.8381887674331665
0,0.5544406175613403,0.793096661567688,0.04632265493273735
0,0.6664252281188965,0.9552364349365234,0.40692782402038574
0,0.6134648323059082,0.8918676376342773,0.1421738862991333
0,0.6811444759368896,1.0417382717132568,0.20232334733009338
0,0.6501217484474182,0.907502293586731,0.6000263094902039
0,0.5869709849357605,0.7592403888702393,0.6606911420822144
0,0.5247555375099182,0.7530832886695862,0.12601913511753082
0,0.5808281302452087,0.8732010722160339,0.49593764543533325
0,0.6849538087844849,0.9848504066467285,0.1657315194606781
0,0.46452969312667847,0.5499961972236633,0.23157154023647308
0,0.6169140934944153,0.9332132935523987,0.20164978504180908
0,0.6997347474098206,1.1194486618041992,0.15316341817378998
0,0.5463699698448181,0.8394244909286499,0.138264000415802
0,0.5258973240852356,0.6958102583885193,0.0677126944065094
0,0.592883825302124,0.8739488124847412,0.3486027419567108
0,0.8381123542785645,1.4489598274230957,0.2327069491147995
0,0.5165767669677734,0.7140778303146362,0.6603162884712219
0,0.5065019130706787,0.6635486483573914,0.17354077100753784
0,0.5151513814926147,0.7465287446975708,0.439604789018631
0,0.48509085178375244,0.7362430095672607,0.45050665736198425
0,0.32589155435562134,0.38268670439720154,0.2637301981449127
0,0.5572761297225952,0.6811570525169373,0.5178565382957458
0,0.5741431713104248,0.7572226524353027,0.24089790880680084
0,0.5104726552963257,0.6369802951812744,0.174222931265831
0,0.5805134177207947,0.8081641793251038,0.16308704018592834
0,0.5920882225036621,0.816053032875061,0.5606032609939575
0,0.48743048310279846,0.5993194580078125,0.1282605230808258
0,0.596312403678894,0.9318739175796509,0.29086169600486755
0,0.5031530261039734,0.6826073527336121,0.053417228162288666
0,0.45939093828201294,0.6720349192619324,0.20765651762485504
0,0.5734142661094666,0.7933559417724609,0.17846038937568665
0,0.5514233112335205,0.7621512413024902,0.08291267603635788
0,0.5715723633766174,0.8023501634597778,0.47676903009414673
0,0.572884738445282,0.8906202912330627,0.392287015914917
0,0.39898642897605896,0.6921888589859009,0.395620733499527
0,0.509027361869812,0.8489314317703247,0.36644089221954346
0,0.4276275336742401,0.5891327857971191,0.1878085881471634
0,0.5239114761352539,0.768341600894928,0.11310353875160217
0,0.47220292687416077,0.5855692625045776,0.15822552144527435
0,0.6203832626342773,0.9052427411079407,0.09958367049694061
0,0.4052349925041199,0.5786920785903931,0.07287950068712234
0,0.4118760824203491,0.5004387497901917,0.06151551753282547
0,0.41041168570518494,0.6029807329177856,0.23840108513832092
0,0.5657446980476379,0.7052921056747437,0.4033209979534149
0,0.45347070693969727,0.8523815870285034,0.41552552580833435
0,0.7027679681777954,1.0908262729644775,0.17674008011817932
0,0.5093424320220947,0.5910925269126892,0.25677812099456787
0,0.6426648497581482,0.8683931827545166,0.19249893724918365
0,0.8374780416488647,1.342983365058899,0.45577767491340637
0,0.45986470580101013,0.5248689651489258,0.3284861743450165
0,0.4437072277069092,0.5052512884140015,0.555553674697876
0,0.6191713213920593,0.9080089330673218,0.13976921141147614
0,0.7918448448181152,1.4019827842712402,0.7021732330322266
0,0.34282323718070984,0.4061621427536011,0.038603123277425766
0,0.42394065856933594,0.5146468281745911,0.13681744039058685
0,0.6485654711723328,0.9096350073814392,0.20269714295864105
0,0.5851932168006897,0.8047200441360474,0.20886428654193878
0,0.6333765983581543,0.9978837966918945,0.1039486825466156
0,0.6109515428543091,0.8880387544631958,0.2069254368543625
0,0.38042962551116943,0.4476807117462158,0.2130492776632309
0,0.7343608140945435,1.179155707359314,0.28150394558906555
0,0.8412238955497742,1.468277931213379,0.5460573434829712
0,0.6874257922172546,1.0178725719451904,0.16986076533794403
0,0.48693811893463135,0.6726259589195251,0.09549984335899353
0,0.6555809378623962,0.8890266418457031,0.29042571783065796
0,0.5993030071258545,0.7554492950439453,0.36434730887413025
0,0.5260006785392761,0.6561009883880615,0.7042467594146729
0,0.8476956486701965,1.359079122543335,0.38715529441833496
0,0.6845367550849915,1.0382137298583984,0.16347938776016235
0,0.62660151720047,0.9452353119850159,0.11607738584280014
0,0.7736263871192932,1.1849128007888794,0.45623543858528137
0,0.46520179510116577,0.6911423206329346,0.06569044291973114
0,0.5666553378105164,0.975746214389801,0.368657648563385
0,0.4493674337863922,0.6483427286148071,0.1887766420841217
0,0.4296404719352722,0.639611542224884,0.03916504979133606
0,0.6397608518600464,0.8693550825119019,0.49040061235427856
0,0.5543532371520996,0.690424919128418,0.2973352372646332
0,0.41910097002983093,0.4907624423503876,0.15376698970794678
0,0.5798550248146057,0.9135068655014038,0.34672147035598755
0,0.6576248407363892,0.9149612188339233,0.7659256458282471
0,0.5295313000679016,0.7967073321342468,0.36888808012008667
0,0.5643060803413391,1.0034440755844116,0.2351200133562088
0,1.0230062007904053,1.9297903776168823,0.9800799489021301
0,0.4886426329612732,0.7511125802993774,0.1644485890865326
0,0.6346243023872375,0.8402650356292725,0.21202845871448517
0,0.4135141968727112,0.5865638256072998,0.20470188558101654
0,0.40705209970474243,0.5051485300064087,0.06134504824876785
0,0.5733553767204285,0.7423332333564758,0.504690408706665
0,0.6178584098815918,0.8161941766738892,0.45335814356803894
0,0.41039031744003296,0.5321308374404907,0.07013872265815735
0,0.6202676892280579,0.9347240328788757,0.486990362405777
0,0.5759130716323853,0.8397184610366821,0.2203931212425232
0,0.5039079785346985,0.6787446737289429,0.26480183005332947
0,0.5350277423858643,0.7119126915931702,0.255382239818573
0,0.7946082949638367,1.3279080390930176,0.2071164846420288
0,0.4021592438220978,0.5015532374382019,0.36628031730651855
0,0.42575013637542725,0.5371729135513306,0.04654991626739502
0,0.6996822953224182,1.0189776420593262,0.24375933408737183
0,0.45875293016433716,0.635096549987793,0.08522814512252808
0,0.4428851902484894,0.6111976504325867,0.056738123297691345
0,0.47562175989151,0.5851910710334778,0.44497376680374146
0,0.408494234085083,0.47047579288482666,0.09083735197782516
0,0.382724404335022,0.46549007296562195,0.0618993379175663
0,0.7348881959915161,1.1372096538543701,0.39913231134414673
0,0.6485099196434021,1.010725736618042,0.24453192949295044
0,0.5548491477966309,0.749120831489563,0.13599303364753723
0,0.4391718804836273,0.5094088912010193,0.17149348556995392
0,0.446936696767807,0.536083459854126,0.07735493779182434
0,0.4698718190193176,0.5751181244850159,0.15461291372776031
0,0.36062461137771606,0.42240047454833984,0.08117365092039108
0,0.6002444624900818,0.890383243560791,0.09469571709632874
0,0.6020392775535583,1.0810050964355469,0.7508880496025085
0,0.5493190884590149,0.6596142649650574,0.44968482851982117
0,0.41572242975234985,0.4654422700405121,0.5792158246040344
0,0.42255181074142456,0.5687410831451416,0.05645542964339256
0,0.5750153064727783,0.7830395698547363,0.1296972781419754
0,0.584235668182373,0.7554855942726135,0.26017704606056213
0,0.4606393277645111,0.5869930982589722,0.6008740067481995
0,0.6418318748474121,0.9390135407447815,0.11609824001789093
0,0.3872013986110687,0.4573391079902649,0.04577043652534485
0,0.6755732893943787,0.9762055277824402,0.18515987694263458
0,0.5784106850624084,0.7590045928955078,0.14280349016189575
0,0.3255632221698761,0.38764211535453796,0.235740065574646
0,0.592647135257721,0.7972906231880188,0.20665763318538666
0,0.3982504606246948,0.5406005382537842,0.06874994188547134
0,0.5196194648742676,0.8051257133483887,0.5525404214859009
0,0.36772316694259644,0.47519153356552124,0.058796871453523636
0,0.39768052101135254,0.47510379552841187,0.07306250184774399
0,0.7221120595932007,1.1383098363876343,0.5151023864746094
0,0.4558011591434479,0.5844666957855225,0.06665067374706268
0,0.5377695560455322,0.6506478190422058,0.1948385238647461
0,0.6337249279022217,0.9124311208724976,0.1706492006778717
0,0.5669624209403992,0.8148481845855713,0.11879529058933258
0,0.6278162598609924,0.9069060683250427,0.10167696326971054
0,0.5055786371231079,0.6128263473510742,0.3177741765975952
0,0.48116883635520935,0.5892307162284851,0.2014753371477127
0,0.7445557117462158,1.105403184890747,0.5155941843986511
0,0.7276272773742676,1.1028125286102295,0.8370358347892761
0,0.543329656124115,0.6614460349082947,0.5001648664474487
0,0.7140569090843201,1.2786606550216675,0.39474722743034363
0,0.5465706586837769,0.6898650527000427,0.429549902677536
0,0.5876349806785583,0.7743476033210754,0.3317624032497406
0,0.36409610509872437,0.4696960151195526,0.06902123242616653
0,0.5142340660095215,0.6349694132804871,0.14830730855464935
0,0.5898875594139099,0.7492680549621582,0.4008842408657074
0,0.5367934703826904,0.6592808961868286,0.5653958320617676
0,0.5153208374977112,0.6712677478790283,0.05693573132157326
0,0.38979360461235046,0.4583452641963959,0.1766461730003357
0,0.3167375326156616,0.5693114995956421,0.29353129863739014
0,0.45186665654182434,0.5908167958259583,0.0554409995675087
0,0.31405889987945557,0.35566726326942444,0.38479530811309814
0,0.45797115564346313,0.5288344025611877,0.22958022356033325
0,0.5667876601219177,0.7691895961761475,0.1709797978401184
0,0.695209264755249,1.008326768875122,0.18469880521297455
0,0.5724248290061951,0.821587860584259,0.1237928494811058
0,0.6747257709503174,0.9996755123138428,0.42280593514442444
0,0.549372136592865,0.8228736519813538,0.5419427752494812
0,0.539992094039917,0.7507607340812683,0.08591973036527634
0,0.4310801029205322,0.5371620059013367,0.15766069293022156
0,0.544623851776123,0.7242839336395264,0.3285580575466156
0,0.573692262172699,0.8673563599586487,0.04498371109366417
0,0.4724874794483185,0.6320390701293945,0.5014601945877075
0,0.4096689820289612,0.49615830183029175,0.08559710532426834
0,0.506232500076294,0.8352934122085571,0.23712913691997528
0,0.6094036102294922,0.8908982276916504,0.1668437123298645
0,0.5853891372680664,0.7951045036315918,0.2508239448070526
0,0.6229810118675232,1.0141478776931763,0.5148130655288696
0,0.4046951234340668,0.5023460388183594,0.0822957456111908
0,0.3857756555080414,0.5080191493034363,0.2532965838909149
0,0.48925766348838806,0.5859380960464478,0.7015175819396973
